trial,elapsed_s,relink_iou_thresh,relink_dist_thresh,iou_match_threshold,lost_frames_before_gmm,gmm_max_lost,gmm_search_pad,gmm_min_blob_area,gmm_max_lifetime,gmm_history,gmm_var_threshold,gmm_downscale,conf_threshold,imgsz,fps_multiply,bg_subtractor,edge_margin,edge_search_pad,edge_kill_margin,track_high_thresh,track_low_thresh,new_track_thresh,track_buffer,match_thresh,proximity_thresh,appearance_thresh,with_reid,gmc_method,fuse_score,gt1_HOTA,gt1_MOTA,gt1_MOTP,gt1_IDF1,gt1_MT,gt1_ML,gt1_GT_tracks,gt1_TP,gt1_FP,gt1_FN,gt1_IDS,gt1_Frag,gt1_GT_dets,gt2_HOTA,gt2_MOTA,gt2_MOTP,gt2_IDF1,gt2_MT,gt2_ML,gt2_GT_tracks,gt2_TP,gt2_FP,gt2_FN,gt2_IDS,gt2_Frag,gt2_GT_dets,gt3_HOTA,gt3_MOTA,gt3_MOTP,gt3_IDF1,gt3_MT,gt3_ML,gt3_GT_tracks,gt3_TP,gt3_FP,gt3_FN,gt3_IDS,gt3_Frag,gt3_GT_dets,gt1_vec_angle_diff,gt1_vec_conf_gt,gt1_vec_conf_pred,gt1_vec_n_gt,gt1_vec_n_pred,gt2_vec_angle_diff,gt2_vec_conf_gt,gt2_vec_conf_pred,gt2_vec_n_gt,gt2_vec_n_pred,gt3_vec_angle_diff,gt3_vec_conf_gt,gt3_vec_conf_pred,gt3_vec_n_gt,gt3_vec_n_pred,avg_HOTA,avg_MOTA,avg_IDF1,avg_vec_angle_diff
385,259.1,0.1,160.0,0.1,1,20,60,50,60,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.51,50.59,65.47,74.46,0,7,13,1589,473,617,0,64,2206,65.3,37.54,69.36,61.06,1,2,9,817,189,853,1,24,1670,85.42,70.86,73.47,85.18,1,1,6,1799,277,349,0,30,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,4.32,0.503,0.4745,2,2,75.41,53.0,73.57,4.32
51,414.9,0.2,120.0,0.35,1,20,60,50,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.99,52.18,65.4,75.32,0,7,13,1608,456,598,1,73,2206,66.49,39.76,69.15,62.57,1,2,9,840,175,830,1,24,1670,85.47,70.9,73.44,85.21,1,1,6,1800,277,348,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,4.19,0.503,0.4742,2,2,75.98,54.28,74.37,4.19
469,246.4,0.2,80.0,0.35,3,20,60,50,60,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.39,50.36,65.28,73.54,0,7,13,1520,408,686,1,120,2206,60.72,31.14,69.66,56.47,0,4,9,744,221,926,3,47,1670,82.86,64.76,73.58,82.36,1,2,6,1765,373,383,1,34,2148,,1.0,0.0,1,0,1.08,1.0,1.0,1,1,,0.503,0.0,2,0,72.32,48.75,70.79,1.08
83,395.7,0.05,120.0,0.1,3,10,140,50,60,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.82,52.58,65.39,74.09,0,7,13,1494,333,712,1,118,2206,63.34,38.68,69.4,60.08,1,3,9,769,121,901,2,52,1670,83.29,65.97,73.54,82.92,1,2,6,1769,350,379,2,35,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,73.48,52.41,72.36,
431,396.2,0.05,80.0,0.2,3,10,140,50,40,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.82,52.58,65.39,74.09,0,7,13,1494,333,712,1,118,2206,63.32,38.62,69.4,60.05,1,3,9,769,122,901,2,52,1670,83.25,65.88,73.54,82.9,1,2,6,1769,351,379,3,35,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,73.46,52.36,72.35,
69,444.5,0.2,80.0,0.2,3,10,140,25,20,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.52,48.14,65.36,72.54,0,7,13,1510,447,696,1,123,2206,63.25,37.6,69.36,60.06,1,3,9,782,152,888,2,55,1670,84.12,68.2,73.54,83.89,1,2,6,1770,302,378,3,34,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,73.3,51.31,72.16,
89,445.1,0.1,80.0,0.2,3,10,140,25,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.52,48.14,65.36,72.54,0,7,13,1510,447,696,1,123,2206,63.25,37.6,69.36,60.06,1,3,9,782,152,888,2,55,1670,84.12,68.2,73.54,83.89,1,2,6,1770,302,378,3,34,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,73.3,51.31,72.16,
288,445.4,0.1,80.0,0.2,3,10,140,25,60,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.52,48.14,65.36,72.54,0,7,13,1510,447,696,1,123,2206,63.25,37.6,69.36,60.06,1,3,9,782,152,888,2,55,1670,84.12,68.2,73.54,83.89,1,2,6,1770,302,378,3,34,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,73.3,51.31,72.16,
273,396.5,0.2,80.0,0.35,3,10,60,10,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.71,48.64,65.4,72.67,0,7,13,1504,429,702,2,118,2206,60.39,30.78,69.58,56.11,0,4,9,737,220,933,3,48,1670,77.6,48.32,73.6,76.07,1,2,6,1763,724,385,1,33,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,70.23,42.58,68.28,
131,411.4,0.1,80.0,0.1,1,10,100,50,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.84,53.04,65.52,75.15,0,7,13,1565,394,641,1,72,2206,67.38,43.29,69.2,63.67,1,2,9,830,107,840,0,24,1670,86.33,73.04,73.42,86.19,1,1,6,1803,233,345,1,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.6,0.503,1.0,2,1,76.52,56.46,75.0,57.6
148,412.5,0.1,80.0,0.2,0,10,60,25,60,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.5,-6.8,65.9,58.09,1,7,13,1632,1781,574,1,77,2206,56.51,1.26,70.16,49.54,1,2,9,809,787,861,1,24,1670,64.33,-15.41,73.55,59.23,1,1,6,1800,2130,348,1,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.51,0.503,1.0,2,1,61.11,-6.98,55.62,57.51
328,258.6,0.1,80.0,0.1,1,10,60,10,40,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.46,47.73,65.33,73.48,0,7,13,1596,542,610,1,75,2206,65.66,38.74,69.42,61.53,1,2,9,818,171,852,0,25,1670,85.93,72.21,73.47,85.79,1,1,6,1799,247,349,1,30,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.35,0.503,1.0,2,1,75.35,52.89,73.6,57.35
30,259.1,0.05,80.0,0.35,0,10,60,50,20,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.79,-9.79,66.14,56.94,0,7,13,1601,1816,605,1,67,2206,56.39,0.18,70.35,49.29,1,2,9,810,807,860,0,23,1670,64.28,-15.55,73.58,59.19,1,1,6,1799,2132,349,1,30,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.35,0.503,1.0,2,1,60.82,-8.39,55.14,57.35
421,250.0,0.05,80.0,0.2,1,10,60,50,40,200,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.88,53.04,65.47,75.3,0,7,13,1578,407,628,1,76,2206,66.56,41.74,69.41,62.64,1,2,9,815,117,855,1,23,1670,85.91,72.11,73.49,85.74,1,1,6,1798,248,350,1,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.13,0.503,1.0,2,1,76.12,55.63,74.56,57.13
94,392.9,0.1,80.0,0.2,1,10,60,25,60,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.88,53.58,65.35,75.43,0,7,13,1570,387,636,1,80,2206,66.25,41.62,69.39,62.36,1,2,9,806,109,864,2,24,1670,85.96,72.21,73.45,85.79,1,1,6,1799,247,349,1,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.13,0.503,1.0,2,1,76.03,55.8,74.53,57.13
379,442.3,0.05,80.0,0.2,0,10,60,25,60,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.63,-10.79,65.77,57.18,0,7,13,1631,1868,575,1,87,2206,56.95,1.68,70.13,50.14,1,2,9,825,796,845,1,25,1670,64.38,-15.32,73.56,59.26,1,1,6,1801,2129,347,1,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,54.89,0.503,1.0,2,1,60.99,-8.14,55.53,54.89
311,259.0,0.2,120.0,0.2,3,10,100,50,40,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.98,49.23,65.33,73.0,0,7,13,1513,426,693,1,119,2206,62.73,38.26,69.67,59.34,0,3,9,750,108,920,3,51,1670,83.7,67.09,73.57,83.35,1,2,6,1767,325,381,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.99,0.503,1.0,2,1,73.14,51.53,71.9,38.5
468,250.7,0.1,220.0,0.2,3,10,100,25,20,200,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.78,49.46,65.56,72.65,0,7,13,1481,390,725,0,114,2206,62.47,37.13,69.65,58.88,0,3,9,751,130,919,1,51,1670,84.82,70.11,73.62,84.62,1,2,6,1763,256,385,1,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.96,0.503,1.0,2,1,73.36,52.23,72.05,38.49
381,413.3,0.1,220.0,0.2,3,10,60,50,60,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.51,50.77,65.32,73.69,0,7,13,1521,401,685,0,121,2206,62.38,37.19,69.59,58.54,0,4,9,740,118,930,1,46,1670,84.68,69.74,73.61,84.43,1,2,6,1762,264,386,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.92,0.503,1.0,2,1,73.52,52.57,72.22,38.47
100,410.9,0.1,220.0,0.2,3,10,60,25,60,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.42,51.31,65.49,73.55,0,7,13,1493,361,713,0,118,2206,63.19,38.92,69.57,59.68,0,3,9,754,103,916,1,48,1670,84.76,69.93,73.57,84.52,1,2,6,1764,262,384,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.79,53.39,72.58,38.45
392,414.8,0.1,120.0,0.1,3,10,100,25,20,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.95,51.54,65.32,74.01,0,7,13,1521,383,685,1,112,2206,62.47,36.71,69.67,58.97,0,3,9,756,138,914,5,49,1670,84.88,70.34,73.58,84.73,1,2,6,1765,253,383,1,35,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.77,52.86,72.57,38.45
359,414.4,0.2,160.0,0.2,3,10,100,50,60,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.84,51.59,65.43,73.93,0,7,13,1514,376,692,0,114,2206,62.54,37.07,69.62,59.06,0,3,9,756,134,914,3,51,1670,84.86,70.3,73.58,84.71,1,2,6,1765,254,383,1,35,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.75,52.99,72.57,38.45
287,394.0,0.2,220.0,0.1,3,10,60,25,60,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.62,52.18,65.51,73.87,0,7,13,1491,340,715,0,120,2206,62.7,38.38,69.47,59.11,0,4,9,743,101,927,1,49,1670,84.46,69.09,73.55,84.18,1,1,6,1766,282,382,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.59,53.22,72.39,38.45
176,246.0,0.1,220.0,0.1,3,10,60,50,40,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.12,51.0,65.48,73.28,0,7,13,1482,357,724,0,121,2206,63.16,38.8,69.57,59.63,0,3,9,754,105,916,1,48,1670,84.36,68.9,73.59,84.08,1,2,6,1764,284,384,0,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.55,52.9,72.33,38.45
238,245.9,0.2,220.0,0.35,3,10,60,50,20,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.12,51.0,65.48,73.28,0,7,13,1482,357,724,0,121,2206,63.16,38.8,69.57,59.63,0,3,9,754,105,916,1,48,1670,84.34,68.85,73.59,84.06,1,2,6,1764,285,384,0,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.54,52.88,72.32,38.45
7,393.9,0.1,160.0,0.2,3,10,60,25,40,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.62,52.18,65.51,73.87,0,7,13,1491,340,715,0,120,2206,62.38,36.95,69.45,58.68,0,4,9,747,129,923,1,49,1670,84.45,69.04,73.55,84.16,1,1,6,1766,283,382,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.48,52.72,72.24,38.45
44,393.9,0.1,220.0,0.35,3,10,60,10,40,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.52,49.23,65.64,72.43,0,7,13,1471,385,735,0,117,2206,63.05,38.8,69.44,59.6,0,3,9,753,104,917,1,50,1670,84.45,69.04,73.55,84.16,1,1,6,1766,283,382,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.34,52.36,72.06,38.45
349,250.8,0.1,220.0,0.1,3,10,60,25,40,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.82,49.0,65.37,72.8,0,7,13,1504,422,702,1,118,2206,61.34,34.43,69.65,57.23,0,4,9,732,156,938,1,47,1670,84.7,69.79,73.61,84.45,1,2,6,1762,263,386,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.89,0.503,1.0,2,1,72.95,51.07,71.49,38.45
84,245.8,0.1,220.0,0.2,3,10,100,50,60,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.85,50.36,65.49,72.96,0,7,13,1477,366,729,0,121,2206,63.17,38.74,69.51,59.73,0,3,9,758,110,912,1,50,1670,82.81,64.62,73.58,82.31,1,2,6,1766,377,382,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.94,51.24,71.67,38.45
71,446.9,0.05,160.0,0.35,3,10,100,25,60,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.91,48.05,65.41,72.66,0,7,13,1523,463,683,0,112,2206,63.03,38.14,69.6,59.64,0,3,9,761,121,909,3,50,1670,82.67,64.2,73.56,82.15,1,2,6,1767,387,381,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.87,50.13,71.48,38.45
440,396.8,0.2,120.0,0.35,3,10,100,25,20,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.52,51.18,65.42,73.55,0,7,13,1496,366,710,1,113,2206,62.41,36.89,69.53,58.95,0,3,9,754,134,916,4,51,1670,83.58,66.76,73.58,83.2,1,2,6,1766,331,382,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,64.91,0.503,1.0,2,1,73.17,51.61,71.9,37.96
326,445.1,0.1,160.0,0.1,0,10,140,10,20,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.83,-14.51,65.95,56.02,0,7,13,1609,1929,597,0,83,2206,56.85,0.84,70.02,50.17,1,2,9,833,818,837,1,29,1670,64.56,-13.45,73.56,59.57,1,1,6,1793,2079,355,3,29,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,64.95,0.503,1.0,2,1,60.75,-9.04,55.25,37.26
150,396.6,0.05,220.0,0.1,0,10,140,25,60,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.39,-10.79,66.04,56.5,0,7,13,1587,1825,619,0,71,2206,55.88,-0.42,70.17,48.81,1,2,9,799,805,871,1,26,1670,64.3,-14.01,73.7,59.26,1,1,6,1779,2077,369,3,30,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,63.01,0.503,1.0,2,1,60.52,-8.41,54.86,36.25
203,445.3,0.1,220.0,0.2,0,10,140,10,40,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.7,-12.15,65.96,57.11,0,7,13,1647,1915,559,0,82,2206,56.49,0.66,70.26,49.64,1,2,9,817,805,853,1,27,1670,64.21,-14.48,73.68,59.14,1,1,6,1777,2084,371,4,29,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,62.92,0.503,1.0,2,1,60.8,-8.66,55.3,36.23
179,395.9,0.2,160.0,0.1,0,10,140,25,60,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.34,-9.7,65.9,56.75,0,7,13,1588,1802,618,0,84,2206,56.5,0.72,70.17,49.56,1,2,9,814,801,856,1,25,1670,64.38,-13.92,73.61,59.38,1,1,6,1786,2081,362,4,30,2148,9.45,1.0,1.0,1,1,,1.0,0.0,1,0,62.81,0.503,1.0,2,1,60.74,-7.63,55.23,36.13
146,396.1,0.05,160.0,0.1,0,10,100,25,20,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.39,-10.79,66.04,56.5,0,7,13,1587,1825,619,0,71,2206,56.05,-0.72,70.15,49.01,1,2,9,808,819,862,1,26,1670,64.5,-13.83,73.61,59.47,1,1,6,1793,2089,355,1,30,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,62.77,0.503,1.0,2,1,60.65,-8.45,54.99,36.13
404,416.9,0.1,80.0,0.2,0,10,100,50,40,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.16,-8.93,66.06,57.47,0,7,13,1623,1819,583,1,70,2206,56.3,0.12,70.22,49.25,1,2,9,809,806,861,1,24,1670,64.39,-15.04,73.55,59.33,1,1,6,1801,2122,347,2,29,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,62.72,0.503,1.0,2,1,60.95,-7.95,55.35,36.1
279,260.1,0.2,160.0,0.2,0,10,100,25,20,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.54,-12.33,66.03,56.71,0,7,13,1623,1895,583,0,73,2206,56.33,-0.6,70.26,49.41,1,2,9,820,829,850,1,27,1670,64.52,-13.78,73.59,59.49,1,1,6,1794,2089,354,1,30,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.62,0.503,1.0,2,1,60.8,-8.9,55.2,36.01
121,246.5,0.05,120.0,0.1,0,10,100,10,20,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.91,-11.92,66.23,56.12,0,7,13,1578,1840,628,1,80,2206,55.65,-2.22,70.02,48.49,1,2,9,803,839,867,1,26,1670,64.5,-13.83,73.61,59.47,1,1,6,1793,2089,355,1,30,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.43,0.503,1.0,2,1,60.35,-9.32,54.69,35.91
246,247.3,0.2,220.0,0.1,0,10,100,10,40,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.93,-11.88,66.23,56.12,0,7,13,1578,1840,628,0,80,2206,55.63,-1.38,70.07,48.48,1,2,9,796,818,874,1,26,1670,64.48,-13.69,73.68,59.4,1,1,6,1786,2079,362,1,28,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.43,0.503,1.0,2,1,60.35,-8.98,54.67,35.91
194,444.6,0.05,120.0,0.1,0,10,60,25,60,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.73,-11.92,65.96,57.08,0,7,13,1641,1903,565,1,78,2206,56.76,1.08,70.36,50.02,1,2,9,826,807,844,1,28,1670,64.39,-14.29,73.58,59.33,1,1,6,1790,2096,358,1,30,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,60.88,0.503,1.0,2,1,60.96,-8.38,55.48,35.21
173,443.2,0.1,80.0,0.1,0,10,60,10,60,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.81,-14.55,65.95,56.02,0,7,13,1609,1929,597,1,83,2206,57.32,2.87,69.98,50.74,1,2,9,835,786,835,1,28,1670,64.39,-15.18,73.56,59.3,1,1,6,1801,2125,347,2,28,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,60.5,0.503,1.0,2,1,60.84,-8.95,55.35,35.03
387,413.3,0.05,120.0,0.35,1,10,140,10,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.95,51.0,65.51,74.41,0,7,13,1570,444,636,1,85,2206,66.09,39.64,69.32,62.22,1,2,9,830,168,840,0,28,1670,80.78,57.64,73.46,79.85,1,1,6,1795,553,353,4,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.92,0.503,1.0,2,1,73.94,49.43,72.16,34.47
347,414.2,0.05,160.0,0.2,1,10,140,50,40,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.93,54.62,65.38,76.32,0,7,13,1613,408,593,0,69,2206,65.96,40.42,69.46,61.97,1,2,9,810,134,860,1,25,1670,85.72,71.79,73.5,85.63,1,1,6,1793,247,355,4,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.83,0.503,1.0,2,1,76.2,55.61,74.64,34.42
373,413.8,0.05,80.0,0.1,1,10,140,25,20,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.97,54.58,65.26,76.4,0,7,13,1620,415,586,1,69,2206,65.76,39.34,69.56,61.76,1,2,9,818,161,852,0,27,1670,85.84,72.11,73.5,85.77,1,1,6,1793,240,355,4,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.83,0.503,1.0,2,1,76.19,55.34,74.64,34.42
45,258.6,0.05,80.0,0.35,1,10,140,25,40,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.56,50.73,65.32,74.76,0,7,13,1608,488,598,1,72,2206,66.16,39.76,69.42,62.35,1,2,9,833,169,837,0,29,1670,81.66,60.34,73.49,80.88,1,1,6,1796,497,352,3,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.83,0.503,1.0,2,1,74.46,50.28,72.66,34.42
357,395.8,0.2,120.0,0.35,1,10,100,50,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.2,53.72,65.32,75.68,0,7,13,1587,401,619,1,76,2206,65.29,38.74,69.41,61.17,1,2,9,805,157,865,1,26,1670,85.58,71.14,73.49,85.31,1,1,6,1800,272,348,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.76,0.503,1.0,2,1,75.69,54.53,74.05,34.39
26,397.4,0.05,120.0,0.1,1,10,100,10,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.08,50.18,65.33,74.39,0,7,13,1595,487,611,1,80,2206,63.84,35.75,69.41,59.42,1,3,9,784,185,886,2,27,1670,77.29,45.67,73.49,75.52,1,1,6,1800,819,348,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.76,0.503,1.0,2,1,72.07,43.87,69.78,34.39
202,398.2,0.1,120.0,0.35,1,10,100,10,60,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.08,50.18,65.33,74.39,0,7,13,1595,487,611,1,80,2206,63.82,35.69,69.41,59.39,1,3,9,784,186,886,2,27,1670,77.29,45.67,73.49,75.52,1,1,6,1800,819,348,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.76,0.503,1.0,2,1,72.06,43.85,69.77,34.39
